avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density,capacity_factor
17.482477168949767,1.1709166666666666,0.1059952397260274,0.6332659817351598,2.2833652968036526,1.6935593607305934,44.45308219178082,364.535502283105,259.33675799086757,84.72751141552511,1.5334474885844749,6.800319634703198,53.5189497716895,289.9676940639269,226.76735159817352,0.28975684931506857,59.088734018264844,89.73054452054797,0.9121826484018264,0.12575342465753425,980.235616438356,1.440810502283105,170.69794520547944,2.004954337899544,6.808065156090242,0.2551227520750193,0.0664295615306018,0.010052716428798741,9.407523313009813,5.883979891443771,52.63973436802004,398.5254348916385,334.81913003301463,222.82082420577981,2.444362629146433,4.919265536014028,75.91767114177756,377.6801991903151,315.1131502697002,0.028058736682688254,23.6146132738898,39.04066240289047,0.02474358863168589,0.006393020213467422,4.544549744755892,0.6774482275989189,97.97401852675077,1.2590396872172187,0.9757990867579908,0.02420091324200913,0.0,0.0,0.0,0.0,0.11700913242009132,0.5197488584474886,0.3091324200913242,0.05410958904109589,0.0,11.345952894455754,0.3854778212654925
10.638013698630136,1.2345753424657535,0.20333269406392693,0.6053321917808219,4.252773972602741,4.318660958904109,56.101826484018275,304.9480593607306,225.8335616438356,150.8667808219178,3.4960045662100456,6.8133561643835625,66.76518264840183,181.03424657534248,168.84566210045662,0.3132595890410959,82.62950799086758,89.65216552511417,0.9338390410958904,0.1662739726027397,1010.9121004566209,2.034052511415525,216.80422374429227,0.2772260273972603,9.420571228150262,0.22186548751850374,0.16542927858817255,0.01603803029502197,12.061130125648086,9.506296788410477,72.44128717788054,350.645770755538,298.09586413783364,266.8121360216766,2.8460871994742387,8.980317374775,97.58413766969673,295.4373674682647,253.74842450309652,0.03655654857432152,17.003641231649162,35.47467779951568,0.02820463595743545,0.21825793840944013,8.278902033225975,1.3273068200317608,97.9156689410286,0.2812858992747304,1.0,0.0,0.0,0.0,0.0,0.09817351598173517,0.3689497716894977,0.3188356164383562,0.20787671232876712,0.0061643835616438354,0.0,0.08594157344031791,0.29673446796734465
17.279257990867578,1.0877214611872146,0.08953452054794521,0.6253561643835618,1.3556826484018265,2.0754166666666665,43.025,376.0865296803653,260.699200913242,55.903082191780825,1.740296803652968,-1.3104109589041095,52.58150684931507,321.17294520547944,239.31609589041096,0.2970085616438356,36.31022716894977,89.72139155251142,0.9178504566210044,0.21747945205479452,908.0534246575344,1.2323401826484015,166.86712328767123,2.708367579908676,10.4630423798299,0.25374391154161763,0.05299325282393458,0.008564080018693514,7.471837727875791,7.782102151110318,50.971430269976956,410.1270284910711,337.03858538139394,160.40327841306706,2.8711320064855217,7.041038302626821,75.62883093742941,390.40090490564074,322.2967870131573,0.030321719309070717,21.903825629265146,38.32637249288178,0.023873774080203417,0.020155633896802846,7.154180988996501,0.836623734066647,88.54488924987409,1.8301245265536523,0.8636986301369863,0.13561643835616438,0.0006849315068493152,0.0,0.0,0.009817351598173516,0.2742009132420091,0.30525114155251143,0.2656392694063927,0.1389269406392694,0.0061643835616438354,29.339176290720378,0.2061034551217542
16.19922374429224,1.1197454337899542,0.08299729452054795,0.6265582191780823,1.2953196347031963,1.8656940639269408,41.4013698630137,382.93915525114153,262.3412100456621,57.56141552511416,1.734931506849315,-1.9311757990867575,51.86061643835617,326.3111872146119,240.6799086757991,0.2956647260273973,35.223852739726034,89.72595433789955,0.9188504566210048,0.2089315068493151,889.0502283105023,1.1323630136986302,168.06952054794522,2.716267123287672,10.38321207549634,0.26906852098675355,0.05149212089601552,0.008153285385787627,7.2644555329405875,7.1208332427312655,49.03798125361005,416.42245197939127,338.8604110993315,164.67291052571454,2.8240752104707565,7.231931317495129,76.36796945995981,396.25331217428686,323.68148390199315,0.029692177029504305,21.77861460615082,38.32647426150167,0.02306760982588287,0.00960640306884871,4.852950657575309,0.7889573986577816,88.8977701963826,1.8469805031113509,0.8621004566210045,0.13721461187214612,0.0006849315068493152,0.0,0.0,0.016095890410958904,0.30205479452054795,0.29897260273972603,0.2584474885844749,0.12248858447488585,0.0019406392694063927,29.399851627018556,0.21384068239852674
22.22237442922375,1.013167808219178,0.15302909817351598,0.6365468036529681,2.6857043378995438,2.9167237442922374,54.43116438356165,328.0025114155252,264.47922374429226,103.35662100456621,2.3027397260273967,17.926141552511414,75.00205479452055,229.51164383561647,219.04200913242008,0.2792020547945205,81.11817465753424,89.73463242009133,0.9539589041095892,0.14846575342465754,1010.840182648402,3.4004337899543384,162.8071917808219,2.220456621004566,5.771295829300424,0.29180097233703645,0.06974473032324742,0.013574758381858284,9.843649325232725,8.083429408444683,63.24752101565678,367.59212369157945,338.721461622645,241.70496136110498,2.8622709923463434,6.007027976660585,110.61341622813707,327.21163309463435,300.90425488793284,0.019828984490255813,18.198720705304467,42.29612816328004,0.018481464259453392,0.008030902970061524,4.324405833335768,1.3954867872789452,105.68824845516315,1.3110939597930935,0.9635844748858448,0.03641552511415525,0.0,0.0,0.0,0.0,0.02990867579908676,0.26187214611872145,0.6269406392694064,0.08127853881278539,0.0,14.67076958972759,0.21986121243233991
17.993721461187214,1.1969794520547947,0.13406230593607307,0.6146175799086757,1.867654109589041,3.4654543378995437,50.57819634703196,355.67283105022835,266.22945205479454,79.3183789954338,2.1447488584474885,6.88824200913242,63.24257990867579,283.45719178082186,236.6728310502283,0.28441563926940644,55.235837899543384,89.73640639269405,0.9376780821917808,0.2376712328767123,917.6963470319637,1.93398401826484,168.85719178082192,3.5509931506849317,9.952413343315584,0.2270606491459217,0.09226687516478232,0.008433996305817136,8.03528818812397,11.45136498110873,61.20117514941368,393.9052626891103,341.5523718175886,193.86736481848763,3.0345886266963684,8.053839869000099,91.70228875166552,369.8068109042891,321.6527585301692,0.024329951422786898,24.02902639667069,40.36123711095935,0.025600933273024724,0.0356282382982016,5.841438756603439,1.1188889301895648,79.67771293872501,1.657094591135748,0.7963470319634703,0.20342465753424654,0.00022831050228310504,0.0,0.0,0.015867579908675798,0.21073059360730595,0.301027397260274,0.333675799086758,0.13858447488584474,0.00011415525114155252,41.09433249210663,0.22014320202173218
22.090525114155245,1.0466415525114157,0.16013053652968035,0.6339246575342465,2.6104052511415516,2.9527317351598166,56.05445205479453,326.5123287671233,263.62694063926943,106.85,2.2460045662100456,17.388698630136982,76.3730593607306,227.60182648401826,218.43538812785388,0.27996289954337894,80.16456963470318,89.75170319634701,0.9552431506849316,0.16246575342465752,1011.1974885844747,3.3445433789954344,168.9466894977169,2.1778082191780825,6.023519481073087,0.28558503489270465,0.09115524447918052,0.01207695205759462,9.543177068914117,8.359370454666642,66.98025251336807,366.86827987645415,337.7373575707305,245.0653749559148,2.9398626253086917,6.3848196926263885,111.29446361057829,324.52494876525776,300.4358480497002,0.022571992743947767,20.383483915904694,42.09498737090506,0.01919225636105445,0.01080091598320193,5.015254637694871,1.4702319876241747,109.27733355234278,1.2856419037868312,0.9681506849315068,0.03184931506849315,0.0,0.0,0.0,0.0003424657534246576,0.036301369863013695,0.2699771689497717,0.6003424657534246,0.0930365296803653,0.0,13.659200136191904,0.23946572434051716
7.043835616438357,1.2748025114155253,0.16172115296803655,0.603505707762557,5.418945205479451,4.363840182648402,50.5412100456621,317.9940639269406,222.0676940639269,155.44269406392695,3.4966894977168947,3.0423515981735165,63.27602739726027,173.11061643835617,158.44748858447488,0.3323946347031964,84.26809132420092,89.69638470319633,0.9372636986301371,0.3522465753424657,998.3173515981737,1.7313127853881278,223.0146118721461,0.3707420091324201,11.194162123774307,0.2042040619032892,0.13126625947139384,0.014928443150912673,13.788269424680937,9.187545230008602,63.294801234982735,362.5803821587799,295.84325589972354,259.21714492463457,2.853858719088918,10.769647477923925,94.74664520136051,296.83211008377947,245.92652683938311,0.04471568573914825,16.334630191806472,34.05054413233609,0.024386796656394143,0.3138962301624369,8.400626217125069,1.161141232377023,92.17437324602129,0.31865713831150344,1.0,0.0,0.0,0.0,0.0,0.2539954337899543,0.2930365296803653,0.30331050228310497,0.14931506849315068,0.0003424657534246576,0.0,0.13254588054905558,0.1610104997033253
15.58230593607306,1.055519406392694,0.1129025799086758,0.6462134703196347,2.0099189497716896,2.382841324200913,44.94166666666667,349.8150684931507,247.6707762557077,97.038698630137,1.8671232876712331,7.2724885844748846,55.70445205479452,268.325,217.28789954337898,0.3028566210045662,73.0142283105023,89.70598401826484,0.9213139269406392,0.14438356164383562,1009.7089041095892,1.5775456621004569,243.7425799086758,1.0397831050228308,7.0825260680478,0.2423186222556679,0.06521423252236476,0.008649047843326523,8.144260973747054,6.979628367167679,52.805738574950034,385.7256658770835,323.28272161645833,232.7968439098337,2.7361384044601604,3.68469885867128,77.9651820679103,360.6852350476696,306.7012542382177,0.032711098608026505,26.512118091655086,37.62150417825486,0.02216834897892224,0.010093576062310724,4.780068319273664,0.63834950845672,90.29299499375489,0.4304327210909884,1.0,0.0,0.0,0.0,0.0,0.0,0.1845890410958904,0.5630136986301371,0.2009132420091324,0.050456621004566216,0.0010273972602739725,1.088925957887719,0.2644196106705119
21.821187214611868,1.081954337899543,0.10601369863013696,0.6169372146118721,1.1957682648401826,3.0580913242009133,46.3195205479452,363.1832191780822,263.5656392694064,63.799200913242004,1.9984018264840184,2.985582191780822,54.94029680365297,310.9454337899544,244.2584474885845,0.2929939497716895,37.417115296803644,89.73743721461187,0.9136552511415524,0.2553424657534247,955.1100456621003,1.7422945205479452,189.10605022831052,2.1480022831050234,10.412252768874833,0.2474923415020901,0.061947968460360325,0.012021316056497214,6.255622647392727,11.12972938459459,54.43549307776536,399.6951965016991,339.6204741586438,181.27996455015838,2.6991030479018416,8.226316420660803,75.37889208260762,383.03680151490164,328.2878443921917,0.03086704194546718,21.516284144857163,39.60526989513362,0.02621904319097417,0.013104656892731858,5.584714093377053,1.2571194459499466,92.25627800304241,1.3414614568363252,0.9528538812785388,0.04714611872146119,0.0,0.0,0.0,0.0015981735159817352,0.14098173515981735,0.28493150684931506,0.3252283105022831,0.20422374429223744,0.043036529680365296,13.50161199180159,0.20771371765601215
